Abraham Lincoln,12.2.1809 (BC: False),15.4.1865 (BC: False)
Clara Petacci,28.2.1912 (BC: False),28.4.1945 (BC: False)
Claude Louis Berthollet,9.12.1748 (BC: False),6.11.1822 (BC: False)
Claude Auchinleck,21.6.1884 (BC: False),23.3.1981 (BC: False)
Camilla Hall,24.3.1945 (BC: False),17.5.1974 (BC: False)
The Amazing Criswell,7.8.1907 (BC: False),4.10.1982 (BC: False)
Drew Barrymore,22.2.1975 (BC: False),'alive'
D. W. Griffith,22.1.1875 (BC: False),23.7.1948 (BC: False)
David Lynch,20.1.1946 (BC: False),'alive'
David Cronenberg,15.3.1943 (BC: False),'alive'
Dale Earnhardt,29.4.1951 (BC: False),18.2.2001 (BC: False)
Dalton Trumbo,9.12.1905 (BC: False),10.9.1976 (BC: False)
David D. Friedman,12.2.1945 (BC: False),'alive'
David Thompson (explorer),30.4.1770 (BC: False),10.2.1857 (BC: False)
David Fincher,28.8.1962 (BC: False),'alive'
Douglas Engelbart,30.1.1925 (BC: False),2.7.2013 (BC: False)
Dr. Dre,18.2.1965 (BC: False),'alive'
Douglas Adams,11.3.1952 (BC: False),11.5.2001 (BC: False)
Donald Knuth,10.1.1938 (BC: False),'alive'
Dave Grohl,14.1.1969 (BC: False),'alive'
Dino Zoff,28.2.1942 (BC: False),'alive'
Dave Brubeck,6.12.1920 (BC: False),5.12.2012 (BC: False)
Dwight D. Eisenhower,14.10.1890 (BC: False),28.3.1969 (BC: False)
Desmond Morris,24.1.1928 (BC: False),'alive'
Denis Diderot,5.10.1713 (BC: False),31.7.1784 (BC: False)
Deng Xiaoping,22.8.1904 (BC: False),19.2.1997 (BC: False)
Democritus,None.None.460 (BC: True),None.None.370 (BC: True)
Dennis Ritchie,9.9.1941 (BC: False),12.10.2011 (BC: False)
Doris Day,3.4.1922 (BC: False),13.5.2019 (BC: False)
David Hilbert,23.1.1862 (BC: False),14.2.1943 (BC: False)
David Letterman,12.4.1947 (BC: False),'alive'
Delroy Lindo,18.11.1952 (BC: False),'alive'
David Janssen,27.3.1931 (BC: False),13.2.1980 (BC: False)
David Mamet,30.11.1947 (BC: False),'alive'
Diego de Almagro,None.None.1475 (BC: True),None.None.1538 (BC: False)
Danny Elfman,29.5.1953 (BC: False),'alive'
David Hayes Agnew,24.11.1818 (BC: False),22.3.1892 (BC: False)
Dwight Schultz,24.11.1947 (BC: False),'alive'
Dave Barry,3.7.1947 (BC: False),'alive'
David Angell,10.4.1946 (BC: False),11.9.2001 (BC: False)
Dwight L. Moody,5.2.1837 (BC: False),22.12.1899 (BC: False)
Draco (lawgiver),None.None.650 (BC: True),None.None.600 (BC: True)
David Ricardo,18.4.1772 (BC: False),11.9.1823 (BC: False)
Diego Maradona,30.10.1960 (BC: False),'alive'
David Brewster,11.12.1781 (BC: False),10.2.1868 (BC: False)
Diocletian,None.None.22 (BC: False),3.12.311 (BC: False)
Domitian,24.10.51 (BC: False),18.9.96 (BC: False)
Stephen Donaldson (activist),27.7.1946 (BC: False),18.7.1996 (BC: False)
Daniel Jones (phonetician),12.9.1881 (BC: False),4.12.1967 (BC: False)
David Beckham,2.5.1975 (BC: False),'alive'
Dava Sobel,15.6.1947 (BC: False),'alive'
Donald Rumsfeld,9.7.1932 (BC: False),'alive'
David Rice Atchison,11.8.1807 (BC: False),26.1.1886 (BC: False)
Daniel Gabriel Fahrenheit,24.5.1686 (BC: False),16.9.1736 (BC: False)
Dan Bricklin,16.7.1951 (BC: False),'alive'
Dave Winer,2.5.1955 (BC: False),'alive'
Dolly Parton,19.1.1946 (BC: False),'alive'
Dirk Benedict,1.3.1945 (BC: False),'alive'
David Deutsch,18.5.1953 (BC: False),'alive'
Daniel Dennett,28.3.1942 (BC: False),'alive'
Douglas Hofstadter,15.2.1945 (BC: False),'alive'
Desi Arnaz,2.3.1917 (BC: False),2.12.1986 (BC: False)
Daniel Ortega,11.11.1945 (BC: False),'alive'
Dorothy Parker,22.8.1893 (BC: False),7.6.1967 (BC: False)
Dylan Thomas,27.10.1914 (BC: False),9.11.1953 (BC: False)
David Bowie,8.1.1947 (BC: False),10.1.2016 (BC: False)
Dennis Hopper,17.5.1936 (BC: False),29.5.2010 (BC: False)
Donald Dewar,21.8.1937 (BC: False),11.10.2000 (BC: False)
David Beatty, 1st Earl Beatty,17.1.1871 (BC: False),12.3.1936 (BC: False)
Donald A. Wollheim,1.10.1914 (BC: False),2.11.1990 (BC: False)
Dr. Seuss,2.3.1904 (BC: False),24.9.1991 (BC: False)
Dan Simmons,4.4.1948 (BC: False),'alive'
Denis Auguste Affre,28.9.1793 (BC: False),27.6.1848 (BC: False)
Denis Leary,18.8.1957 (BC: False),'alive'
Dean Koontz,9.7.1945 (BC: False),'alive'
Don Rosa,29.6.1951 (BC: False),'alive'
Dziga Vertov,2.1.1896 (BC: False),12.2.1954 (BC: False)
David Huffman,10.5.1945 (BC: False),27.2.1985 (BC: False)
Derek Walcott,23.1.1930 (BC: False),17.3.2017 (BC: False)
Dana Rohrabacher,21.6.1947 (BC: False),'alive'
Dunstan,None.None.909 (BC: False),19.5.988 (BC: False)
Don McLean,2.10.1945 (BC: False),'alive'
Danny Kaye,18.1.1911 (BC: False),3.3.1987 (BC: False)
Dan DeCarlo,12.12.1919 (BC: False),18.12.2001 (BC: False)
Django Reinhardt,23.1.1910 (BC: False),16.5.1953 (BC: False)
Dana Plato,7.11.1964 (BC: False),8.5.1999 (BC: False)
Jacques-Louis David,30.8.1748 (BC: False),29.12.1825 (BC: False)
Dave Thomas (businessman),2.7.1932 (BC: False),8.1.2002 (BC: False)
Duke Kahanamoku,24.8.1890 (BC: False),22.1.1968 (BC: False)
Damon Runyon,4.10.1880 (BC: False),10.12.1946 (BC: False)
Dale Chihuly,20.9.1941 (BC: False),'alive'
Dean Kamen,5.4.1951 (BC: False),'alive'
Davy Jones (musician),30.12.1945 (BC: False),29.2.2012 (BC: False)
Dolly (sheep),5.7.1996 (BC: False),14.2.2003 (BC: False)
Dolores Fuller,10.3.1923 (BC: False),9.5.2011 (BC: False)
Donald Campbell,23.3.1921 (BC: False),4.1.1967 (BC: False)
Edward Bellamy,26.3.1850 (BC: False),22.5.1898 (BC: False)
Ernst Mayr,5.7.1904 (BC: False),3.2.2005 (BC: False)
Elvis Presley,8.1.1935 (BC: False),16.8.1977 (BC: False)
Erasmus Darwin,12.12.1731 (BC: False),18.4.1802 (BC: False)
Edward Sapir,26.1.1884 (BC: False),4.2.1939 (BC: False)
Errol Morris,5.2.1948 (BC: False),'alive'
Ernest Hemingway,21.7.1899 (BC: False),2.7.1961 (BC: False)
Egyptian Lover,31.8.1963 (BC: False),'alive'
Eric S. Raymond,4.12.1957 (BC: False),'alive'
Edmund Stoiber,28.9.1941 (BC: False),'alive'
Enya,17.5.1961 (BC: False),'alive'
Elias Canetti,25.7.1905 (BC: False),14.8.1994 (BC: False)
Edward Jenner,17.5.1749 (BC: False),26.1.1823 (BC: False)
Edvard Grieg,15.6.1843 (BC: False),4.9.1907 (BC: False)
Erwin Rommel,15.11.1891 (BC: False),14.10.1944 (BC: False)
Edmund Husserl,8.4.1859 (BC: False),27.4.1938 (BC: False)
Edgar Allan Poe,19.1.1809 (BC: False),7.10.1849 (BC: False)
Empedocles,None.None.494 (BC: True),None.None.434 (BC: True)
Eric Hoffer,25.7.1898 (BC: False),21.5.1983 (BC: False)
E. E. Cummings,14.10.1894 (BC: False),3.9.1962 (BC: False)
Ernest Rutherford,30.8.1871 (BC: False),19.10.1937 (BC: False)
Édouard Manet,23.1.1832 (BC: False),30.4.1883 (BC: False)
Elizabeth Barrett Browning,6.3.1806 (BC: False),29.6.1861 (BC: False)
Edgar Rice Burroughs,1.9.1875 (BC: False),19.3.1950 (BC: False)
Eugène Viollet-le-Duc,27.1.1814 (BC: False),17.9.1879 (BC: False)
Ernst Haeckel,16.2.1834 (BC: False),9.8.1919 (BC: False)
Prince Eugene of Savoy,18.10.1663 (BC: False),21.4.1736 (BC: False)
Emanuel Leutze,24.5.1816 (BC: False),18.7.1868 (BC: False)
Elizabeth Garrett Anderson,9.6.1836 (BC: False),17.12.1917 (BC: False)
Edwin Austin Abbey,1.4.1852 (BC: False),1.8.1911 (BC: False)
Ernest Thayer,14.8.1863 (BC: False),21.8.1940 (BC: False)
Eden Phillpotts,4.11.1862 (BC: False),29.12.1960 (BC: False)
Eli Whitney,8.12.1765 (BC: False),8.1.1825 (BC: False)
E. B. White,11.7.1899 (BC: False),1.10.1985 (BC: False)
Emma Goldman,27.6.1869 (BC: False),14.5.1940 (BC: False)
Edvard Munch,12.12.1863 (BC: False),23.1.1944 (BC: False)
Erin Brockovich,22.6.1960 (BC: False),'alive'
Euripides,None.None.480 (BC: True),None.None.415 (BC: True)
Emily Brontë,30.7.1818 (BC: False),19.12.1848 (BC: False)
E. E. Smith,2.5.1890 (BC: False),31.8.1965 (BC: False)
Évariste Galois,25.10.1811 (BC: False),31.5.1832 (BC: False)
Ennius,None.None.239 (BC: True),None.None.169 (BC: True)
Edna St. Vincent Millay,22.2.1892 (BC: False),19.10.1950 (BC: False)
Ezra,None.None.4 (BC: False),None.None.26 (BC: False)
Æthelberht of Kent,None.None.550 (BC: False),24.2.616 (BC: False)
Erwin Schrödinger,12.8.1887 (BC: False),4.1.1961 (BC: False)
Ed Sullivan,28.9.1901 (BC: False),13.10.1974 (BC: False)
Élisabeth Vigée Le Brun,16.4.1755 (BC: False),30.3.1842 (BC: False)
Eleanor of Aquitaine,None.None.1122 (BC: False),1.4.1204 (BC: False)
Edward Mitchell Bannister,2.11.1828 (BC: False),9.1.1901 (BC: False)
Emil Kraepelin,15.2.1856 (BC: False),7.10.1926 (BC: False)
Ettore Ximenes,None.None.11 (BC: False),None.None.1911 (BC: False)
Edsger W. Dijkstra,11.5.1930 (BC: False),6.8.2002 (BC: False)
Edmund Burke,12.1.1729 (BC: False),9.7.1797 (BC: False)
Eric Clapton,30.3.1945 (BC: False),'alive'
Elizabeth Gracen,3.4.1961 (BC: False),'alive'
El Cid,None.None.1043 (BC: False),10.7.1099 (BC: False)
Æthelred the Unready,None.None.966 (BC: False),23.4.1016 (BC: False)
Eugene Wigner,17.11.1902 (BC: False),1.1.1995 (BC: False)
Erasmus Reinhold,22.10.1511 (BC: False),19.2.1553 (BC: False)
Ezra Abbot,28.4.1819 (BC: False),21.3.1884 (BC: False)
Edwin Abbott Abbott,20.12.1838 (BC: False),12.10.1926 (BC: False)
Emma Abbott,9.12.1850 (BC: False),5.1.1891 (BC: False)
Emperor Kanmu,4.2.736 (BC: False),9.4.806 (BC: False)
Elizabeth I of England,7.9.1533 (BC: False),24.3.1603 (BC: False)
Emperor Jimmu,13.2.711 (BC: True),9.4.585 (BC: True)
Elias Boudinot,2.5.1740 (BC: False),24.10.1821 (BC: False)
Edward de Vere, 17th Earl of Oxford,12.4.1550 (BC: False),24.6.1604 (BC: False)
Ernst Kaltenbrunner,4.10.1903 (BC: False),16.10.1946 (BC: False)
Engelbert Dollfuss,4.10.1892 (BC: False),25.7.1934 (BC: False)
E. T. A. Hoffmann,24.1.1776 (BC: False),25.6.1822 (BC: False)
Erasmus,None.None.28 (BC: False),12.7.1536 (BC: False)
Elihu Yale,5.4.1649 (BC: False),8.7.1721 (BC: False)
Émile Baudot,11.9.1845 (BC: False),28.3.1903 (BC: False)
Edward VI of England,12.10.1537 (BC: False),6.7.1553 (BC: False)
E. H. Shepard,10.12.1879 (BC: False),24.3.1976 (BC: False)
Enid Blyton,11.8.1897 (BC: False),28.11.1968 (BC: False)
Enrico Fermi,29.9.1901 (BC: False),28.11.1954 (BC: False)
Ennio Morricone,10.11.1928 (BC: False),'alive'
Enver Hoxha,16.10.1908 (BC: False),11.4.1985 (BC: False)
Hirohito,29.4.1901 (BC: False),7.1.1989 (BC: False)
Louis Mountbatten, 1st Earl Mountbatten of Burma,25.6.1900 (BC: False),27.8.1979 (BC: False)
Elbridge Gerry,17.7.1744 (BC: False),23.11.1814 (BC: False)
Edward Gibbon,8.5.1737 (BC: False),16.1.1794 (BC: False)
E. O. Wilson,10.6.1929 (BC: False),'alive'
Edwin Howard Armstrong,18.12.1890 (BC: False),1.2.1954 (BC: False)
Earle Page,8.8.1880 (BC: False),20.12.1961 (BC: False)
Ephrem the Syrian,None.None.306 (BC: False),9.6.373 (BC: False)
Eric Cheney,5.1.1924 (BC: False),30.12.2001 (BC: False)
Ellen van Langen,9.2.1966 (BC: False),'alive'
Edward Bulwer-Lytton,25.5.1803 (BC: False),18.1.1873 (BC: False)
Epictetus,None.None.55 (BC: False),None.None.135 (BC: False)
Edward Lear,12.5.1812 (BC: False),29.1.1888 (BC: False)
Eve Arden,30.4.1908 (BC: False),12.11.1990 (BC: False)
Emperor Tenmu,None.None.631 (BC: True),1.10.686 (BC: False)
Emperor Saga,3.10.786 (BC: False),24.8.842 (BC: False)
Emperor Junna,None.None.785 (BC: False),11.6.840 (BC: False)
Emperor Sukō,25.5.1334 (BC: False),31.1.1398 (BC: False)
Emperor Go-Kōgon,23.3.1338 (BC: False),12.3.1374 (BC: False)
Emperor Go-En'yū,11.1.1359 (BC: False),6.6.1393 (BC: False)
Emperor Suizei,None.None.632 (BC: True),None.None.549 (BC: True)
Emperor Annei,None.None.567 (BC: True),None.None.511 (BC: True)
Emperor Kōshō,None.None.501 (BC: True),None.None.393 (BC: True)
Emperor Kōan,None.None.427 (BC: True),None.None.291 (BC: True)
Emperor Kōrei,None.None.342 (BC: True),None.None.215 (BC: True)
Emperor Kōgen,None.None.273 (BC: True),None.None.158 (BC: True)
Emperor Kaika,None.None.208 (BC: True),None.None.98 (BC: True)
Emperor Sujin,None.None.148 (BC: True),None.None.30 (BC: True)
Elyssa Davalos,30.5.1959 (BC: False),'alive'
Emil Theodor Kocher,25.8.1841 (BC: False),27.7.1917 (BC: False)
Enrico Bombieri,26.11.1940 (BC: False),'alive'
Eli Wallach,7.12.1915 (BC: False),24.6.2014 (BC: False)
Edwin Hubble,20.11.1889 (BC: False),28.9.1953 (BC: False)
Emperor Ninmyō,27.9.808 (BC: False),6.5.850 (BC: False)
Emperor Seiwa,10.5.850 (BC: False),7.1.881 (BC: False)
Emperor Yōzei,2.1.869 (BC: False),23.10.949 (BC: False)
Emperor Uda,10.6.866 (BC: False),3.9.931 (BC: False)
Emperor Kazan,29.11.968 (BC: False),17.3.1008 (BC: False)
Elvis Costello,25.8.1954 (BC: False),'alive'
Elie Wiesel,30.9.1928 (BC: False),2.7.2016 (BC: False)
Ed Wood,10.10.1924 (BC: False),10.12.1978 (BC: False)
Francis Ford Coppola,7.4.1939 (BC: False),'alive'
Friedrich Nietzsche,15.10.1844 (BC: False),25.8.1900 (BC: False)
Frank Zappa,21.12.1940 (BC: False),4.12.1993 (BC: False)
Frank Lloyd Wright,8.6.1867 (BC: False),9.4.1959 (BC: False)
François Truffaut,6.2.1932 (BC: False),21.10.1984 (BC: False)
Friedrich Wöhler,31.7.1800 (BC: False),23.9.1882 (BC: False)
Frank Herbert,8.10.1920 (BC: False),11.2.1986 (BC: False)
Franco Baresi,8.5.1960 (BC: False),'alive'
Franz Kafka,3.7.1883 (BC: False),3.6.1924 (BC: False)
Francisco Goya,30.3.1746 (BC: False),16.4.1828 (BC: False)
FM-2030,15.10.1930 (BC: False),8.7.2000 (BC: False)
Fritz Leiber,24.12.1910 (BC: False),5.9.1992 (BC: False)
Felix Bloch,23.10.1905 (BC: False),10.9.1983 (BC: False)
Francis Scott Key,1.8.1779 (BC: False),11.1.1843 (BC: False)
Francis Xavier,7.4.1506 (BC: False),2.12.1552 (BC: False)
Fay Wray,15.9.1907 (BC: False),8.8.2004 (BC: False)
Franklin D. Roosevelt,30.1.1882 (BC: False),12.4.1945 (BC: False)
Felix Hausdorff,8.11.1868 (BC: False),26.1.1942 (BC: False)
Albert of Saxony,23.4.1828 (BC: False),19.6.1902 (BC: False)
Fred Hoyle,24.6.1915 (BC: False),20.8.2001 (BC: False)
Francis Hopkinson,2.10.1737 (BC: False),9.5.1791 (BC: False)
Honorius (emperor),9.9.384 (BC: False),15.8.423 (BC: False)
Ferdinand de Saussure,26.11.1857 (BC: False),22.2.1913 (BC: False)
Félix Guattari,30.4.1930 (BC: False),29.8.1992 (BC: False)
Francesco Borromini,25.9.1599 (BC: False),2.8.1667 (BC: False)
Frederick Copleston,10.4.1907 (BC: False),3.2.1994 (BC: False)
Frank Sinatra,12.12.1915 (BC: False),14.5.1998 (BC: False)
Francis Fukuyama,27.10.1952 (BC: False),'alive'
Frédéric Bastiat,30.6.1801 (BC: False),24.12.1850 (BC: False)
Francisco I. Madero,30.10.1873 (BC: False),22.2.1913 (BC: False)
Frans Eemil Sillanpää,16.9.1888 (BC: False),3.6.1964 (BC: False)
Francis Bacon,22.1.1561 (BC: False),9.4.1626 (BC: False)
Felix Wankel,13.8.1902 (BC: False),9.10.1988 (BC: False)
Frank Capra,18.5.1897 (BC: False),3.9.1991 (BC: False)
Quintus Fabius Maximus Verrucosus,None.None.280 (BC: True),None.None.203 (BC: True)
Freeman Dyson,15.12.1923 (BC: False),28.2.2020 (BC: False)
Fiorello La Guardia,11.12.1882 (BC: False),20.9.1947 (BC: False)
Fernando Pessoa,13.6.1888 (BC: False),30.11.1935 (BC: False)
Frederick William, Elector of Brandenburg,16.2.1620 (BC: False),29.4.1688 (BC: False)
Frédéric Bazille,6.12.1841 (BC: False),28.11.1870 (BC: False)
Ford Madox Brown,16.4.1821 (BC: False),6.10.1893 (BC: False)
Francis Crick,8.6.1916 (BC: False),28.7.2004 (BC: False)
Francis van Aarssens,27.9.1572 (BC: False),27.12.1641 (BC: False)
Francisco Franco,4.12.1892 (BC: False),20.11.1975 (BC: False)
August Kekulé,7.9.1829 (BC: False),13.7.1896 (BC: False)
Frederick III, Holy Roman Emperor,21.9.1415 (BC: False),19.8.1493 (BC: False)
F. W. de Klerk,18.3.1936 (BC: False),'alive'
Fred Savage,9.7.1976 (BC: False),'alive'
Firmin Abauzit,11.11.1679 (BC: False),20.3.1767 (BC: False)
Francis II, Holy Roman Emperor,12.2.1768 (BC: False),2.3.1835 (BC: False)
Frederick Abel,17.7.1827 (BC: False),6.9.1902 (BC: False)
Friedrich Bessel,22.7.1784 (BC: False),17.3.1846 (BC: False)
Frances Abington,None.None.1737 (BC: False),None.None.1815 (BC: False)
Francesco I Sforza,23.7.1401 (BC: False),8.3.1466 (BC: False)
Fyodor Dostoevsky,11.11.1821 (BC: False),9.2.1881 (BC: False)
Fritz Lang,5.12.1890 (BC: False),2.8.1976 (BC: False)
Francis of Assisi,None.None.1181 (BC: True),3.10.1226 (BC: False)
Friedrich Hayek,8.5.1899 (BC: False),23.3.1992 (BC: False)
Fred Brooks,19.4.1931 (BC: False),'alive'
Franz Boas,9.7.1858 (BC: False),21.12.1942 (BC: False)
Franz Bopp,14.9.1791 (BC: False),23.10.1867 (BC: False)
Franklin J. Schaffner,30.5.1920 (BC: False),2.7.1989 (BC: False)
Freddy Heineken,4.11.1923 (BC: False),3.1.2002 (BC: False)
Frederik Pohl,26.11.1919 (BC: False),2.9.2013 (BC: False)
Forrest J Ackerman,24.11.1916 (BC: False),4.12.2008 (BC: False)
Frederick Soddy,2.9.1877 (BC: False),22.9.1956 (BC: False)
Federico Fellini,20.1.1920 (BC: False),31.10.1993 (BC: False)
Frederick I, Margrave of Brandenburg-Ansbach,8.5.1460 (BC: False),4.4.1536 (BC: False)
Frederick William I of Prussia,14.8.1688 (BC: False),31.5.1740 (BC: False)
Filippo Tommaso Marinetti,22.12.1876 (BC: False),2.12.1944 (BC: False)
Franz Mesmer,23.5.1734 (BC: False),5.3.1815 (BC: False)
Francesco Cossiga,26.7.1928 (BC: False),17.8.2010 (BC: False)
Fridtjof Nansen,10.10.1861 (BC: False),13.5.1930 (BC: False)
Frederick Augustus II of Saxony,18.5.1797 (BC: False),9.8.1854 (BC: False)
George Lucas,14.5.1944 (BC: False),'alive'
George Orwell,25.6.1903 (BC: False),21.1.1950 (BC: False)
George H. W. Bush,12.6.1924 (BC: False),30.11.2018 (BC: False)
George Berkeley,12.3.1685 (BC: False),14.1.1753 (BC: False)
G. E. Moore,4.11.1873 (BC: False),24.10.1958 (BC: False)
George Washington,22.2.1732 (BC: False),14.12.1799 (BC: False)
Johann Gottlieb Fichte,19.5.1762 (BC: False),27.1.1814 (BC: False)
Guglielmo Marconi,25.4.1874 (BC: False),20.7.1937 (BC: False)
Gene Kelly,23.8.1912 (BC: False),2.2.1996 (BC: False)
Georg Cantor,3.3.1845 (BC: False),6.1.1918 (BC: False)
Gary Coleman,8.2.1968 (BC: False),28.5.2010 (BC: False)
Garth Brooks,7.2.1962 (BC: False),'alive'
Gustave Eiffel,15.12.1832 (BC: False),27.12.1923 (BC: False)
George Whipple,28.8.1878 (BC: False),1.2.1976 (BC: False)
Gheorghe Zamfir,6.4.1941 (BC: False),'alive'
Georg Henrik von Wright,14.6.1916 (BC: False),16.6.2003 (BC: False)
George Pappas,None.None.1942 (BC: False),'alive'
Guy de Maupassant,5.8.1850 (BC: False),6.7.1893 (BC: False)
Gheorghe Hagi,5.2.1965 (BC: False),'alive'
Gordon Banks,30.12.1937 (BC: False),12.2.2019 (BC: False)
Gottfried Wilhelm Leibniz,1.7.1646 (BC: False),14.11.1716 (BC: False)
George R. R. Martin,20.9.1948 (BC: False),'alive'
Gotthold Ephraim Lessing,22.1.1729 (BC: False),15.2.1781 (BC: False)
Gustave Flaubert,12.12.1821 (BC: False),8.5.1880 (BC: False)
Gregory Chaitin,25.6.1947 (BC: False),'alive'
Goran Bregović,22.3.1950 (BC: False),'alive'
Georges Braque,13.5.1882 (BC: False),31.8.1963 (BC: False)
Gustav Kirchhoff,12.3.1824 (BC: False),17.10.1887 (BC: False)
G. K. Chesterton,29.5.1874 (BC: False),14.6.1936 (BC: False)
Garry Trudeau,21.7.1948 (BC: False),'alive'
Gnaeus Julius Agricola,13.6.40 (BC: False),23.8.93 (BC: False)
Gustav Klimt,14.7.1862 (BC: False),6.2.1918 (BC: False)
Groucho Marx,2.10.1890 (BC: False),19.8.1977 (BC: False)
Gough Whitlam,11.7.1916 (BC: False),21.10.2014 (BC: False)
Germanicus,24.5.15 (BC: True),10.10.19 (BC: False)
Giulio Alberoni,None.None.30 (BC: False),None.None.1752 (BC: False)
Giovanni Aldini,10.4.1762 (BC: False),17.1.1834 (BC: False)
Girolamo Aleandro,None.None.1594 (BC: False),None.None.1629 (BC: False)
Galeazzo Alessi,None.None.1512 (BC: False),None.None.1572 (BC: False)
Grover Cleveland,18.3.1837 (BC: False),24.6.1908 (BC: False)
Geoff Hurst,8.12.1941 (BC: False),'alive'
Gloria Gaynor,7.9.1943 (BC: False),'alive'
Gerard Manley Hopkins,28.7.1844 (BC: False),8.6.1889 (BC: False)
George Peppard,1.10.1928 (BC: False),8.5.1994 (BC: False)
Garnet Bailey,13.6.1948 (BC: False),11.9.2001 (BC: False)
Gilles Deleuze,18.1.1925 (BC: False),4.11.1995 (BC: False)
Gene Hackman,30.1.1930 (BC: False),'alive'
Gregor Mendel,20.7.1822 (BC: False),6.1.1884 (BC: False)
George Stephenson,9.6.1781 (BC: False),12.8.1848 (BC: False)
Gary Lineker,30.11.1960 (BC: False),'alive'
Grace Hopper,9.12.1906 (BC: False),1.1.1992 (BC: False)
Georg Wilhelm Friedrich Hegel,27.8.1770 (BC: False),14.11.1831 (BC: False)
Gian Lorenzo Bernini,7.12.1598 (BC: False),28.11.1680 (BC: False)
Gary North (economist),None.None.1942 (BC: False),'alive'
Gerrit Rietveld,24.6.1888 (BC: False),25.6.1964 (BC: False)
Gregory the Illuminator,None.None.257 (BC: False),None.None.331 (BC: False)
Greg Egan,20.8.1961 (BC: False),'alive'
Guy Fawkes,13.4.1570 (BC: False),31.1.1606 (BC: False)
Gary Snyder,8.5.1930 (BC: False),'alive'
Gustave de Molinari,3.3.1819 (BC: False),28.1.1912 (BC: False)
George Harrison,25.2.1943 (BC: False),29.11.2001 (BC: False)
Gary Kildall,19.5.1942 (BC: False),11.7.1994 (BC: False)
Garrison Keillor,7.8.1942 (BC: False),'alive'
Gia Carangi,29.1.1960 (BC: False),18.11.1986 (BC: False)
George Cukor,7.7.1899 (BC: False),24.1.1983 (BC: False)
George Frideric Handel,23.2.1685 (BC: False),14.4.1759 (BC: False)
Gerald Gardner (Wiccan),13.6.1884 (BC: False),12.2.1964 (BC: False)
Gavin MacLeod,28.2.1931 (BC: False),'alive'
George William, Elector of Brandenburg,13.11.1595 (BC: False),1.12.1640 (BC: False)
Gerard David,None.None.1460 (BC: False),13.8.1523 (BC: False)
Garry Kasparov,13.4.1963 (BC: False),'alive'
Gustav Radbruch,21.11.1878 (BC: False),23.11.1949 (BC: False)
Gary Gygax,27.7.1938 (BC: False),4.3.2008 (BC: False)
George Bernard Shaw,26.7.1856 (BC: False),2.11.1950 (BC: False)
George Vancouver,22.6.1757 (BC: False),10.5.1798 (BC: False)
Gilbert Arthur à Beckett,None.None.1837 (BC: False),None.None.1891 (BC: False)
George Gordon, 1st Earl of Aberdeen,3.10.1637 (BC: False),20.4.1720 (BC: False)
George Hamilton-Gordon, 4th Earl of Aberdeen,28.1.1784 (BC: False),14.12.1860 (BC: False)
George Robert Aberigh-Mackay,25.7.1848 (BC: False),12.1.1881 (BC: False)
Francis Gary Powers,17.8.1929 (BC: False),1.8.1977 (BC: False)
George Benson,22.3.1943 (BC: False),'alive'
Grigory Barenblatt,10.7.1927 (BC: False),22.6.2018 (BC: False)
